"AthleteId","Year","Ranking","Stars","Rating"
"4039029","2016","194","4","0.9228"
"4035464","2016","195","4","0.9227"
"","2016","196","4","0.9196"
"-1028416","2016","196","4","0.9226"
"","2016","197","4","0.9225"
"4039043","2016","198","4","0.9225"
"4035254","2016","199","4","0.9191"
"4040971","2016","199","4","0.9223"
"4037638","2016","200","4","0.9191"
"4035453","2016","201","4","0.9216"
"4035995","2016","202","4","0.9209"
"","2016","203","4","0.9206"
"4035847","2016","204","4","0.9198"
"4035286","2016","205","4","0.9196"
"","2016","206","4","0.9192"
"4034857","2016","207","4","0.9189"
"","2016","208","4","0.9188"
"4035699","2016","209","4","0.9185"
"4047655","2016","210","4","0.9179"
"-1034719","2016","211","4","0.9178"
"4039602","2016","212","4","0.9177"
"4037459","2016","213","4","0.9176"
"4035177","2016","214","4","0.9147"
"4038818","2016","215","4","0.9169"
"4362340","2016","216","4","0.9164"
"4035437","2016","217","4","0.9164"
"","2016","218","4","0.9164"
"4035607","2016","219","4","0.9142"
"","2016","220","4","0.9158"
"4035466","2016","221","4","0.9158"
"4046716","2016","222","4","0.9151"
"4035695","2016","223","4","0.9147"
"4047846","2016","224","4","0.9143"
"4035437","2016","225","4","0.9122"
"-1011629","2016","225","4","0.9143"
"","2016","226","4","0.9136"
"4046715","2016","227","4","0.9134"
"4035569","2016","228","4","0.9133"
"4037639","2016","229","4","0.9131"
"4039002","2016","230","4","0.9129"
"4035449","2016","231","4","0.9124"
"4035234","2016","232","4","0.9123"
"4035460","2016","233","4","0.912"
"","2016","234","4","0.9116"
"4038547","2016","235","4","0.9114"
"4039009","2016","236","4","0.9113"
"","2016","237","4","0.9109"
"4037457","2016","238","4","0.9109"
"4039006","2016","239","4","0.9104"
"4033416","2016","240","4","0.9103"
"-1020731","2016","241","4","0.91"
"4038557","2016","242","4","0.9094"
"4036510","2016","243","4","0.9093"
"4035300","2016","244","4","0.9091"
"4035576","2016","245","4","0.9072"
"4047654","2016","245","4","0.9091"
"4035015","2016","246","4","0.9089"
"4046679","2016","247","4","0.9089"
"4034840","2016","248","4","0.9087"
"4047659","2016","249","4","0.9086"
"4044435","2016","250","4","0.9085"
"4036031","2016","251","4","0.9083"
"4035229","2016","252","4","0.9081"
"4033748","2016","253","4","0.908"
"4035613","2016","254","4","0.9076"
"4059524","2016","255","4","0.9076"
"-1042722","2016","256","4","0.9074"
"4039062","2016","257","4","0.9073"
"","2016","258","4","0.9048"
"4036051","2016","258","4","0.9072"
"4036214","2016","259","4","0.9071"
"4045172","2016","260","4","0.9069"
"4038809","2016","261","4","0.9068"
"4035001","2016","262","4","0.9066"
"4038955","2016","263","4","0.9065"
"4035182","2016","264","4","0.9064"
"-1038896","2016","265","4","0.9064"
"4035705","2016","266","4","0.9063"
"4035618","2016","267","4","0.9058"
"4038945","2016","268","4","0.9058"
"4035375","2016","269","4","0.9056"
"4035816","2016","270","4","0.9056"
"4039301","2016","271","4","0.9055"
"4035504","2016","272","4","0.9049"
"4036026","2016","273","4","0.9048"
"4035372","2016","274","4","0.9047"
"4039061","2016","275","4","0.9045"
"4035497","2016","276","4","0.904"
"4035694","2016","277","4","0.9038"
"-1034714","2016","278","4","0.9038"
"4042813","2016","279","4","0.9036"
"4035683","2016","280","4","0.9034"
"4047458","2016","281","4","0.9034"
"-1032014","2016","282","4","0.9031"
"4258179","2016","283","4","0.9029"
"4035175","2016","284","4","0.9005"
"4037451","2016","285","4","0.9027"
"4038944","2016","286","4","0.9025"
"4037634","2016","287","4","0.9022"
"4035480","2016","288","4","0.9021"
"4035619","2016","289","4","0.901"
"4036916","2016","290","4","0.9007"
"4035572","2016","291","4","0.9007"
"4044113","2016","292","4","0.9005"
"4039018","2016","293","4","0.9005"
"-1020359","2016","294","4","0.8985"
"-1038906","2016","295","4","0.8998"
"4039020","2016","296","4","0.8997"
"-1027044","2016","297","4","0.899"
"4046687","2016","298","4","0.8981"
"4046690","2016","299","4","0.8976"
"4044430","2016","300","4","0.8975"
"4259586","2016","301","4","0.897"
"-1018727","2016","302","4","0.8969"
"4038532","2016","303","4","0.8966"
"4035823","2016","304","4","0.8964"
"4034959","2016","305","4","0.8963"
"","2016","306","4","0.8961"
"-1002211","2016","307","4","0.8954"
"4036258","2016","308","4","0.8954"
"-1021666","2016","309","4","0.8953"
"4036261","2016","310","4","0.8951"
"4045165","2016","311","4","0.8929"
"4035222","2016","311","4","0.8949"
"4035047","2016","312","4","0.8948"
"","2016","313","4","0.8925"
"4369865","2016","314","4","0.8944"
"4037464","2016","315","4","0.8942"
"4044458","2016","316","4","0.8939"
"4246131","2016","317","4","0.8938"
"4044445","2016","318","4","0.8936"
"4036048","2016","319","4","0.8935"
"4034843","2016","320","4","0.8934"
"-1038214","2016","321","4","0.8933"
"4040604","2016","322","4","0.8933"
"4046676","2016","323","4","0.8926"
"4047852","2016","324","4","0.8923"
"4035484","2016","325","4","0.892"
"4039045","2016","326","4","0.892"
"-1027074","2016","327","4","0.8919"
"-1028398","2016","328","4","0.8919"
"4043158","2016","329","4","0.8919"
"4036047","2016","330","4","0.8918"
"4037653","2016","331","4","0.8916"
"4035407","2016","332","4","0.8913"
"4040611","2016","333","4","0.8912"
"4037631","2016","334","4","0.8912"
"-1021635","2016","335","4","0.8911"
"4046530","2016","336","4","0.8911"
"4039065","2016","337","4","0.8911"
"4040867","2016","338","4","0.891"
"4259491","2016","339","4","0.8907"
"4035792","2016","340","4","0.8903"
"4242530","2016","341","3","0.8893"
"4046520","2016","342","3","0.8893"
"4035551","2016","343","3","0.8893"
"4040723","2016","344","3","0.8887"
"4047660","2016","345","3","0.8886"
"4047456","2016","346","3","0.8883"
"4038533","2016","347","3","0.8882"
"4036513","2016","348","3","0.8881"
"4037520","2016","349","3","0.8872"
"4035440","2016","350","3","0.8871"
"4034955","2016","351","3","0.8868"
"4044432","2016","352","3","0.8865"
"","2016","353","3","0.8863"
"4035381","2016","354","3","0.8863"
"-1006207","2016","355","3","0.8861"
"4035832","2016","356","3","0.886"
"4038940","2016","357","3","0.8858"
"4039605","2016","358","3","0.8857"
"4046723","2016","359","3","0.8853"
"4044148","2016","360","3","0.8849"
"-1023296","2016","361","3","0.8847"
"","2016","362","3","0.8847"
"4035409","2016","363","3","0.8847"
"4037654","2016","364","3","0.8846"
"4036075","2016","365","3","0.884"
"4035826","2016","366","3","0.8838"
"","2016","367","3","0.8829"
"-1020727","2016","367","3","0.8838"
"4036191","2016","368","3","0.8838"
"-1016505","2016","369","3","0.8835"
"4047834","2016","370","3","0.8834"
"-1035069","2016","371","3","0.8832"
"4039385","2016","372","3","0.8832"
"4038943","2016","373","3","0.8831"
"4036211","2016","374","3","0.8829"
"4046721","2016","375","3","0.8829"
"-1018338","2016","376","3","0.8827"
"","2016","377","3","0.8826"
"4046531","2016","378","3","0.8825"
"","2016","379","3","0.8825"
"4040714","2016","380","3","0.8822"
"4035018","2016","381","3","0.8822"
"4039055","2016","382","3","0.8822"
"4035390","2016","383","3","0.882"
"4046525","2016","384","3","0.8819"
"4038843","2016","385","3","0.8818"
"-1013897","2016","386","3","0.8813"
"4034772","2016","387","3","0.8813"
"4035510","2016","388","3","0.8812"
"4373025","2016","389","3","0.8811"
"4035050","2016","390","3","0.8811"
"4045302","2016","391","3","0.8811"
"-1003594","2016","392","3","0.881"
"4035621","2016","393","3","0.881"
"4039300","2016","394","3","0.881"
"4039057","2016","395","3","0.8808"
"4035371","2016","396","3","0.8807"
"4044453","2016","397","3","0.8807"
"4037455","2016","398","3","0.8805"
"4036189","2016","399","3","0.8804"
"4039001","2016","400","3","0.8802"
"4046689","2016","401","3","0.8802"
"-1003618","2016","402","3","0.8802"
"4035690","2016","403","3","0.8789"
"","2016","403","3","0.88"
"","2016","404","3","0.88"
"4037236","2016","405","3","0.8797"
"4035232","2016","406","3","0.8796"
"4035374","2016","407","3","0.8793"
"4035403","2016","408","3","0.8792"
"","2016","409","3","0.8791"
"4035824","2016","410","3","0.8791"
"4040610","2016","411","3","0.8791"
"4034956","2016","412","3","0.8791"
"4037626","2016","413","3","0.8785"
"-1015319","2016","414","3","0.8783"
"4038836","2016","415","3","0.8782"
"4038813","2016","416","3","0.878"
"4037521","2016","417","3","0.8777"
"4037516","2016","418","3","0.8777"
"-1024765","2016","419","3","0.8777"
"4047848","2016","420","3","0.8777"
"4036066","2016","421","3","0.8776"
"4037456","2016","422","3","0.8776"
"4035848","2016","423","3","0.8776"
"4037603","2016","424","3","0.8773"
"4038429","2016","425","3","0.877"
"4039068","2016","426","3","0.8767"
"4036034","2016","427","3","0.8767"
"-1006219","2016","428","3","0.8765"
"-1029403","2016","429","3","0.8764"
"-1006182","2016","430","3","0.8763"
"4035012","2016","431","3","0.8762"
"4045176","2016","432","3","0.8761"
"4035227","2016","433","3","0.8761"
"4036071","2016","434","3","0.8761"
"4040631","2016","435","3","0.8761"
"-1029398","2016","436","3","0.8761"
"","2016","437","3","0.8757"
"","2016","438","3","0.8757"
"-1023273","2016","439","3","0.8756"
"-1012501","2016","440","3","0.8756"
"4042132","2016","441","3","0.8753"
"4035507","2016","442","3","0.8752"
"4240611","2016","443","3","0.8752"
"-1029062","2016","444","3","0.8752"
"4047337","2016","445","3","0.8752"
"4046558","2016","446","3","0.8752"
"4035181","2016","447","3","0.8751"
"4036676","2016","448","3","0.8751"
"4035462","2016","449","3","0.8746"
"4036050","2016","450","3","0.8745"
"4047658","2016","451","3","0.8745"
"4046682","2016","452","3","0.8743"
"4037532","2016","453","3","0.8741"
"4035691","2016","454","3","0.8739"
"4035636","2016","455","3","0.8738"
"4044115","2016","456","3","0.8736"
"4037511","2016","457","3","0.8736"
"4037514","2016","458","3","0.8734"
"4036041","2016","459","3","0.8733"
"4035255","2016","460","3","0.8731"
"4035693","2016","461","3","0.8727"
"4037602","2016","462","3","0.8727"
"4036001","2016","463","3","0.8727"
"","2016","464","3","0.8727"
"4034963","2016","465","3","0.8727"
"","2016","466","3","0.8721"
"4043136","2016","466","3","0.8726"
"4047365","2016","467","3","0.8725"
"4035785","2016","468","3","0.8724"
"4039007","2016","469","3","0.8722"
"4254276","2016","470","3","0.8721"
"","2016","471","3","0.8721"
"4046981","2016","472","3","0.8721"
"","2016","473","3","0.8721"
"4046680","2016","474","3","0.8721"
"4035784","2016","475","3","0.8719"
"-1043773","2016","476","3","0.8716"
"4037512","2016","477","3","0.8715"
"4046675","2016","478","3","0.8711"
"4046683","2016","479","3","0.8711"
"4034951","2016","480","3","0.8709"
"4039033","2016","481","3","0.8709"
"4043607","2016","482","3","0.8707"
"4035296","2016","483","3","0.8706"
"4035478","2016","484","3","0.8706"
"","2016","485","3","0.8705"
"4044437","2016","486","3","0.8704"
"4035389","2016","487","3","0.8703"
"4374276","2016","488","3","0.8702"
"4046521","2016","489","3","0.8701"
"","2016","490","3","0.87"
"4034952","2016","491","3","0.8699"
"4036138","2016","492","3","0.8698"
"4362737","2016","493","3","0.8696"
"","2016","494","3","0.8696"
"4035997","2016","495","3","0.8696"
"4035367","2016","496","3","0.8696"
"4035775","2016","497","3","0.8696"
"4036032","2016","498","3","0.8696"
"-1034322","2016","499","3","0.8696"
"-1011617","2016","500","3","0.8696"
"4038431","2016","501","3","0.8696"
"-1038219","2016","502","3","0.8696"
"4044060","2016","503","3","0.8696"
"4036046","2016","504","3","0.8695"
"4033745","2016","505","3","0.8691"
"-1034191","2016","506","3","0.8691"
"4034860","2016","507","3","0.869"
"4037472","2016","508","3","0.869"
"4037467","2016","509","3","0.869"
"","2016","510","3","0.8686"
"4038536","2016","511","3","0.8686"
"4036044","2016","512","3","0.8686"
"4035325","2016","513","3","0.8684"
"4044449","2016","514","3","0.8681"
"4046678","2016","515","3","0.8681"
"4052003","2016","516","3","0.8681"
"4035635","2016","517","3","0.8677"
"-1032017","2016","518","3","0.8676"
"4037607","2016","519","3","0.8675"
"","2016","520","3","0.8675"
"4035225","2016","521","3","0.8671"
"4035275","2016","522","3","0.8671"
"4035469","2016","523","3","0.8671"
"4035996","2016","524","3","0.8671"
"","2016","524","3","0.8671"
"4039030","2016","525","3","0.8671"
"4040980","2016","526","3","0.8671"
"-1034687","2016","527","3","0.867"
"4036149","2016","527","3","0.867"
"4035117","2016","528","3","0.867"
"4036149","2016","529","3","0.867"
"-1043769","2016","530","3","0.8668"
"","2016","531","3","0.8667"
"4035583","2016","532","3","0.8666"
"4361337","2016","533","3","0.8666"
"4036131","2016","534","3","0.8665"
"4035840","2016","535","3","0.8665"
"","2016","536","3","0.8665"
"4035102","2016","537","3","0.8664"
"-1027437","2016","538","3","0.8662"
"","2016","539","3","0.8661"
"4035451","2016","540","3","0.8659"
"4035116","2016","541","3","0.8656"
"","2016","542","3","0.8656"
"4036170","2016","543","3","0.8656"
"4035412","2016","544","3","0.8656"
"4034960","2016","545","3","0.8656"
"4038952","2016","546","3","0.8655"
"4037518","2016","547","3","0.8653"
"4035526","2016","547","3","0.8655"
"4036163","2016","548","3","0.8655"
"4037518","2016","549","3","0.8653"
"","2016","550","3","0.8651"
"4034838","2016","551","3","0.865"
"4039555","2016","552","3","0.865"
"3892750","2016","553","3","0.8646"
"4039467","2016","553","3","0.8649"
"4035178","2016","554","3","0.8649"
"4039382","2016","555","3","0.8646"
"","2016","556","3","0.8646"
"4042133","2016","557","3","0.8646"
"4036134","2016","558","3","0.8645"
"246044","2016","559","3","0.8643"
"4037655","2016","560","3","0.8641"
"4035289","2016","561","3","0.8641"
"4037625","2016","562","3","0.8641"
"4035671","2016","563","3","0.864"
"","2016","564","3","0.864"
"4036004","2016","565","3","0.864"
"4035285","2016","566","3","0.864"
"4034837","2016","567","3","0.8638"
"4570582","2016","568","3","0.8635"
"4044436","2016","569","3","0.8635"
"-1012536","2016","570","3","0.8634"
"4253121","2016","571","3","0.8634"
"4035236","2016","572","3","0.8634"
"4035666","2016","573","3","0.8632"
"4055181","2016","574","3","0.8632"
"-1028358","2016","575","3","0.863"
"4038552","2016","576","3","0.863"
"4036070","2016","577","3","0.8628"
"","2016","578","3","0.8624"
"4038815","2016","578","3","0.8628"
"4036053","2016","579","3","0.8625"
"4039599","2016","580","3","0.8624"
"","2016","581","3","0.8624"
"4040979","2016","582","3","0.8621"
"4035244","2016","583","3","0.8621"
"4042825","2016","584","3","0.8621"
"4035842","2016","585","3","0.862"
"4034841","2016","586","3","0.8619"
"4039064","2016","587","3","0.8619"
"4046527","2016","588","3","0.8616"
"4057069","2016","589","3","0.8616"
"","2016","590","3","0.8616"
"4361313","2016","591","3","0.8616"
"4034954","2016","592","3","0.8616"
"4038946","2016","593","3","0.8615"
"4040095","2016","594","3","0.8615"
"4037228","2016","595","3","0.8615"
"4040716","2016","596","3","0.8615"
"4046713","2016","597","3","0.8615"
"4037125","2016","598","3","0.8615"
"4039032","2016","599","3","0.8615"
"4035293","2016","600","3","0.8615"
"4035402","2016","601","3","0.8614"
"","2016","602","3","0.8614"
"4038534","2016","603","3","0.8613"
"4035884","2016","604","3","0.861"
"4036033","2016","605","3","0.861"
"4037601","2016","606","3","0.861"
"-1032669","2016","607","3","0.861"
"4035668","2016","608","3","0.8609"
"4037647","2016","609","3","0.8609"
"4036017","2016","610","3","0.8609"
"-1028379","2016","611","3","0.8609"
"4035115","2016","612","3","0.8609"
"","2016","613","3","0.8608"
"4038840","2016","614","3","0.8605"
"4037300","2016","615","3","0.8605"
"4035502","2016","616","3","0.8605"
"4036182","2016","617","3","0.8603"
"4034786","2016","618","3","0.8603"
"4038827","2016","619","3","0.8603"
"","2016","620","3","0.86"
"","2016","620","3","0.8603"
"4047653","2016","621","3","0.86"
"4037458","2016","622","3","0.8599"
"4047820","2016","622","3","0.86"
"","2016","623","3","0.86"
"4036121","2016","624","3","0.8599"
"","2016","625","3","0.8599"
"4039308","2016","626","3","0.8599"
"4035657","2016","627","3","0.8599"
"4035781","2016","628","3","0.8597"
"4036135","2016","629","3","0.8596"
"4056052","2016","630","3","0.8596"
"4035590","2016","631","3","0.8595"
"4039234","2016","632","3","0.8594"
"4035013","2016","633","3","0.8594"
"4043160","2016","634","3","0.8593"
"4035798","2016","635","3","0.8593"
"4040874","2016","636","3","0.8593"
"4035849","2016","637","3","0.859"
"4035230","2016","638","3","0.859"
"-1001877","2016","639","3","0.859"
"","2016","640","3","0.859"
"4034945","2016","641","3","0.859"
"","2016","642","3","0.859"
"4243822","2016","643","3","0.859"
"4035270","2016","644","3","0.859"
"","2016","645","3","0.8588"
"4039244","2016","646","3","0.8585"
"4037213","2016","647","3","0.8585"
"","2016","648","3","0.8585"
"-1024768","2016","649","3","0.8584"
"4046693","2016","650","3","0.8584"
"4037497","2016","651","3","0.8584"
"-1031995","2016","652","3","0.8584"
"4044122","2016","653","3","0.8584"
"-1002204","2016","654","3","0.8584"
"4044455","2016","655","3","0.8584"
"4035183","2016","656","3","0.8584"
"4038941","2016","657","3","0.8584"
"4252364","2016","658","3","0.8583"
"4048244","2016","659","3","0.8583"
"4039367","2016","660","3","0.8578"
"","2016","661","3","0.8578"
"4362640","2016","662","3","0.8578"
"4034861","2016","663","3","0.8578"
"4033799","2016","664","3","0.8577"
"4035524","2016","665","3","0.8577"
"-1033562","2016","666","3","0.8575"
"","2016","666","3","0.8575"
"-1034258","2016","667","3","0.8575"
"4037591","2016","668","3","0.8575"
"-1021661","2016","669","3","0.8575"
"4039067","2016","670","3","0.8575"
"4032710","2016","671","3","0.8574"
"-1014265","2016","672","3","0.8574"
"4035838","2016","673","3","0.8574"
"-1013220","2016","674","3","0.8574"
"4037608","2016","675","3","0.857"
"4040645","2016","676","3","0.8569"
"4036067","2016","677","3","0.8569"
"","2016","678","3","0.8569"
"","2016","679","3","0.8569"
"4036039","2016","680","3","0.8569"
"4040615","2016","681","3","0.8568"
"4035633","2016","682","3","0.8568"
"4036144","2016","683","3","0.8568"
"4035176","2016","684","3","0.8568"
"4044454","2016","685","3","0.8568"
"","2016","686","3","0.8566"
"","2016","687","3","0.8566"
"4035821","2016","688","3","0.8565"
"4037624","2016","689","3","0.8565"
"4038727","2016","690","3","0.8564"
"4035581","2016","691","3","0.8564"
"4046532","2016","692","3","0.8563"
"4039462","2016","693","3","0.8563"
"4036025","2016","694","3","0.8563"
"4036140","2016","695","3","0.8563"
"","2016","696","3","0.8563"
"4044128","2016","697","3","0.856"
"-1001437","2016","698","3","0.856"
"-1039262","2016","699","3","0.856"
"-1022000","2016","700","3","0.8559"
"4033804","2016","701","3","0.8559"
"4039307","2016","702","3","0.8559"
"4034865","2016","703","3","0.8559"
"","2016","703","3","0.8558"
"4042805","2016","704","3","0.8558"
"4046528","2016","705","3","0.8558"
"4259252","2016","706","3","0.8558"
"4035793","2016","707","3","0.8557"
"","2016","708","3","0.8556"
"","2016","709","3","0.8556"
"-1034294","2016","710","3","0.8555"
"4038521","2016","711","3","0.8554"
"4039271","2016","712","3","0.8553"
"4046706","2016","713","3","0.8553"
"4038722","2016","714","3","0.8553"
"4037519","2016","715","3","0.8552"
"4037582","2016","716","3","0.855"
"-1029044","2016","717","3","0.855"
"","2016","718","3","0.8547"
"4034606","2016","718","3","0.8549"
"4033802","2016","719","3","0.8549"
"4373632","2016","720","3","0.8549"
"4035577","2016","721","3","0.8547"
"4035644","2016","722","3","0.8547"
"","2016","723","3","0.8547"
"4035622","2016","724","3","0.8545"
"4039294","2016","725","3","0.8544"
"4037628","2016","726","3","0.8544"
"","2016","727","3","0.8544"
"4036028","2016","728","3","0.8543"
"4036263","2016","729","3","0.8543"
"4037533","2016","730","3","0.8543"
"4036016","2016","731","3","0.8543"
"4035049","2016","732","3","0.8543"
"4046550","2016","733","3","0.8543"
"4037526","2016","734","3","0.8543"
"4042827","2016","735","3","0.8543"
"4040649","2016","736","3","0.854"
"4046537","2016","737","3","0.854"
"4035053","2016","738","3","0.8538"
"4034967","2016","739","3","0.8538"
"4372419","2016","740","3","0.8537"
"4046711","2016","741","3","0.8537"
"4037588","2016","742","3","0.8537"
"4040409","2016","743","3","0.8536"
"","2016","744","3","0.8536"
"","2016","745","3","0.8536"
"","2016","746","3","0.8535"
"4036045","2016","747","3","0.8535"
"-1024754","2016","748","3","0.8534"
"-1029420","2016","749","3","0.8534"
"4037138","2016","750","3","0.8534"
"-1039918","2016","751","3","0.8534"
"-1033241","2016","752","3","0.8534"
"4037295","2016","753","3","0.8534"
"4040880","2016","754","3","0.8534"
"4036035","2016","755","3","0.8533"
"4039606","2016","756","3","0.8533"
"4039239","2016","757","3","0.8531"
"4035385","2016","758","3","0.8531"
"4067387","2016","759","3","0.8529"
"-1030285","2016","760","3","0.8529"
"4361394","2016","761","3","0.8529"
"4035376","2016","762","3","0.8529"
"-1040971","2016","763","3","0.8529"
